ride_id,ride_date,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,pickup_time,dropoff_time,weather_condition
1131,2024-07-01,14.819962,120.283993,14.822759,120.28715,17:46:55,17:50:33,Rain
1132,2024-10-20,14.837566,120.279046,14.805845,120.322836,09:16:45,09:37:16,Heavy Rain
1133,2024-05-31,14.840884,120.287287,14.820586,120.276942,11:53:26,12:04:26,Clear
1134,2024-04-28,14.829784,120.298343,14.849496,120.264197,22:37:26,22:51:44,Partly Cloudy
1135,2024-12-29,14.877168,120.231874,14.828211,120.294773,10:36:55,11:11:10,Clear
1136,2024-05-14,14.877205,120.232914,14.764936,120.292679,06:53:20,08:13:32,Partly Cloudy
1137,2024-03-22,14.829321,120.287146,14.80601,120.322648,06:39:50,07:06:00,Partly Cloudy
1138,2024-12-09,14.819574,120.28439,14.839443,120.283293,15:23:59,15:36:14,Clear
1139,2024-11-24,14.821456,120.271933,14.887395,120.236724,06:58:14,07:51:03,Violent Rain Showers
1140,2024-10-24,14.824853,120.280104,14.833144,120.285639,05:05:29,05:10:20,Rain
1141,2024-12-04,14.832437,120.285616,14.764168,120.293193,15:46:49,16:13:40,Dense Drizzle
1142,2024-04-03,14.824452,120.279508,14.838212,120.285316,05:24:23,05:32:33,Clear
1143,2024-06-11,14.843242,120.286894,14.824085,120.289576,19:50:44,20:05:32,Light Rain
1144,2024-02-21,14.823865,120.289063,14.825353,120.277035,06:07:33,06:14:00,Clear
1145,2024-09-05,14.820471,120.276875,14.839206,120.283726,08:59:14,09:18:19,Heavy Rain
1146,2024-07-17,14.824098,120.279982,14.829362,120.287464,11:14:35,11:21:00,Light Drizzle
1147,2024-11-26,14.839548,120.283862,14.882047,120.23639,17:47:47,18:22:51,Partly Cloudy
1148,2024-05-18,14.826579,120.279459,14.820521,120.276361,17:55:23,18:00:06,Partly Cloudy
1149,2024-04-17,14.877093,120.231773,14.836065,120.286683,19:20:26,19:51:22,Cloudy
1150,2024-03-09,14.82418,120.300392,14.820097,120.284218,08:59:10,09:07:38,Mostly Clear
1151,2024-08-25,14.829007,120.2878,14.77237,120.258561,10:41:26,11:03:54,Clear
1152,2024-12-08,14.820543,120.275095,14.839195,120.285037,06:46:06,06:57:54,Light Rain
1153,2024-03-29,14.8181,120.281475,14.837524,120.283587,13:47:18,13:56:32,Light Drizzle
1154,2024-02-23,14.824421,120.277858,14.823152,120.286686,09:33:20,09:40:00,Partly Cloudy
1155,2024-09-14,14.826317,120.273025,14.835289,120.281726,15:28:40,15:34:05,Partly Cloudy
1156,2024-03-01,14.836168,120.28663,14.838518,120.283691,17:18:42,17:22:45,Cloudy
1157,2024-02-27,14.820284,120.283789,14.81787,120.283782,19:58:56,20:02:41,Clear
1158,2024-03-23,14.828106,120.286202,14.826423,120.283144,08:35:01,08:38:05,Mostly Clear
1159,2024-02-19,14.820945,120.284008,14.821238,120.273084,18:51:11,18:58:38,Partly Cloudy
1160,2024-01-31,14.829156,120.281038,14.8399,120.285798,18:10:52,18:20:02,Clear
1161,2024-09-04,14.776268,120.307584,14.820537,120.275415,19:21:40,19:52:22,Clear
1162,2024-03-20,14.838447,120.285995,14.836702,120.267803,10:12:57,10:23:42,Partly Cloudy
1163,2024-02-02,14.849441,120.291113,14.851543,120.255607,08:44:01,08:59:44,Fog
1164,2024-05-16,14.828851,120.285984,14.841947,120.287968,06:29:38,06:39:34,Clear
1165,2024-12-11,14.826967,120.280057,14.816008,120.283125,19:09:44,19:18:56,Partly Cloudy
1166,2024-03-24,14.840884,120.287291,14.838322,120.28575,07:42:27,07:46:05,Heavy Rain Showers
1167,2024-02-02,14.775728,120.307725,14.821269,120.272303,20:39:25,21:04:46,Partly Cloudy
1168,2024-07-26,14.789697,120.282427,14.819304,120.278516,17:51:38,18:06:14,Cloudy
1169,2024-10-26,14.868732,120.292371,14.877532,120.232436,07:00:50,07:27:58,Cloudy
1170,2024-10-10,14.820468,120.275531,14.836786,120.278117,05:01:53,05:10:17,Rain
1171,2024-01-22,14.842083,120.282789,14.820151,120.284388,08:35:15,08:45:26,Clear
1172,2024-01-01,14.823758,120.27925,14.821269,120.283561,19:24:48,19:30:38,Cloudy
1173,2024-10-04,14.848389,120.254715,14.829779,120.298687,12:27:28,12:48:38,Clear
1174,2024-02-27,14.823231,120.288226,14.818865,120.284786,11:27:23,11:30:19,Mostly Clear
1175,2024-12-06,14.823664,120.300479,14.823088,120.301297,07:52:58,07:56:36,Clear
1176,2024-04-02,14.820251,120.275363,14.826121,120.28345,06:13:59,06:22:05,Mostly Clear
1177,2024-02-19,14.85686,120.290049,14.877461,120.23534,11:34:14,11:54:48,Partly Cloudy
1178,2024-01-02,14.843916,120.285505,14.817768,120.283895,14:08:42,14:25:31,Mostly Clear
1179,2024-08-05,14.847588,120.254374,14.791977,120.294651,16:41:34,17:05:03,Rain
1180,2024-03-12,14.82431,120.283075,14.829657,120.298689,13:06:25,13:15:17,Mostly Clear
1181,2024-11-02,14.820289,120.277298,14.817826,120.280516,07:17:30,07:20:13,Light Drizzle
1182,2024-12-25,14.824947,120.277282,14.78982,120.282482,20:29:12,20:46:39,Mostly Clear
1183,2024-02-05,14.826688,120.27351,14.76411,120.252996,11:52:41,12:17:40,Mostly Clear
1184,2024-03-30,14.877419,120.232331,14.840862,120.286851,17:18:52,18:01:27,Cloudy
1185,2024-01-26,14.877355,120.232129,14.821455,120.273018,17:22:27,18:00:06,Clear
1186,2024-07-21,14.828438,120.281442,14.887661,120.236955,18:56:24,19:32:54,Light Drizzle
1187,2024-09-29,14.828909,120.287114,14.823333,120.289292,21:45:21,21:49:22,Rain Showers
1188,2024-09-21,14.826675,120.280451,14.832434,120.285567,19:39:46,19:45:51,Mostly Clear
1189,2024-10-30,14.821055,120.275383,14.839883,120.283841,07:47:37,07:58:56,Cloudy
1190,2024-06-17,14.827206,120.286746,14.830453,120.273708,16:19:58,16:26:04,Cloudy
1191,2024-09-24,14.824022,120.289449,14.789796,120.282903,06:40:01,07:02:28,Light Drizzle
1192,2024-01-12,14.840977,120.286552,14.789937,120.281697,20:42:58,21:06:14,Rime Fog
1193,2024-08-04,14.856784,120.289581,14.877583,120.234398,07:05:40,07:43:46,Light Rain
1194,2024-03-03,14.822988,120.287955,14.873514,120.235425,17:00:15,18:09:01,Cloudy
1195,2024-02-21,14.877162,120.232049,14.851362,120.256408,22:07:02,22:21:05,Mostly Clear
1196,2024-04-15,14.824022,120.289608,14.828385,120.281343,07:05:13,07:12:20,Fog
1197,2024-08-08,14.877609,120.235503,14.820173,120.284368,18:28:42,19:32:24,Dense Drizzle
1198,2024-01-22,14.836247,120.286603,14.842866,120.285614,16:58:15,17:02:46,Clear
1199,2024-03-31,14.827957,120.285008,14.8203,120.284014,07:16:04,07:22:44,Mostly Clear
1200,2024-05-15,14.821194,120.275438,14.789511,120.282216,06:02:12,06:26:08,Partly Cloudy
1201,2024-08-20,14.830755,120.274003,14.824196,120.280451,17:37:20,17:43:48,Clear
1202,2024-03-29,14.857162,120.290392,14.843248,120.281277,18:39:32,18:49:36,Mostly Clear
1203,2024-04-10,14.817984,120.280597,14.815939,120.283553,19:35:07,19:37:59,Mostly Clear
1204,2024-10-07,14.827869,120.28188,14.764474,120.253039,18:32:14,18:56:44,Fog
1205,2024-11-22,14.819107,120.28401,14.824933,120.277876,05:11:34,05:16:46,Drizzle
1206,2024-11-30,14.832519,120.281813,14.877711,120.235186,17:17:48,17:46:55,Clear
1207,2024-11-14,14.827737,120.294509,14.818543,120.278725,17:40:59,17:50:39,Mostly Clear
1208,2024-02-10,14.843708,120.285574,14.826362,120.28301,12:50:09,12:58:28,Clear
1209,2024-06-05,14.840455,120.286678,14.857281,120.289698,08:24:13,08:34:21,Light Rain
1210,2024-03-10,14.820805,120.276723,14.835762,120.282702,07:34:37,07:47:28,Mostly Clear
1211,2024-04-07,14.829332,120.287842,14.817248,120.283835,05:41:28,05:49:56,Clear
1212,2024-03-02,14.876651,120.231921,14.850958,120.256068,18:55:59,19:11:42,Mostly Clear
1213,2024-03-15,14.829015,120.280536,14.815502,120.316662,12:18:54,12:38:13,Cloudy
1214,2024-03-13,14.819327,120.277992,14.836334,120.290221,21:46:01,21:57:28,Partly Cloudy
1215,2024-06-29,14.849927,120.264985,14.825358,120.280825,06:30:26,06:49:32,Clear
1216,2024-02-24,14.829497,120.279825,14.848751,120.254018,18:59:34,19:17:20,Cloudy
1217,2024-09-20,14.843171,120.287247,14.851571,120.256534,10:13:29,10:30:34,Light Drizzle
1218,2024-02-15,14.87753,120.235044,14.772227,120.25826,09:36:02,10:15:01,Cloudy
1219,2024-04-13,14.842289,120.287587,14.772264,120.258206,19:08:53,19:49:55,Clear
1220,2024-04-05,14.826582,120.272524,14.82079,120.276111,17:04:10,17:12:56,Mostly Clear
1221,2024-05-29,14.764848,120.253042,14.792124,120.293896,14:29:15,14:51:16,Clear
1222,2024-10-23,14.828232,120.294737,14.771566,120.258247,09:24:36,09:52:26,Light Rain
1223,2024-08-23,14.836085,120.283671,14.820108,120.284027,20:02:24,20:09:30,Severe Thunderstorm with Hail
1224,2024-07-17,14.817947,120.28132,14.841714,120.285731,08:52:53,09:08:32,Drizzle
1225,2024-10-11,14.82991,120.298611,14.81803,120.281234,22:16:21,22:23:33,Cloudy
1226,2024-06-14,14.825313,120.280017,14.856773,120.290502,12:26:26,12:39:06,Mostly Clear
1227,2024-01-28,14.820995,120.284247,14.820752,120.275529,18:56:41,19:03:30,Clear
1228,2024-07-19,14.829758,120.298368,14.836426,120.286512,19:56:04,20:03:25,Clear
1229,2024-02-14,14.839847,120.285125,14.836302,120.289984,08:08:35,08:13:39,Light Drizzle
1230,2024-02-01,14.829234,120.287264,14.8419,120.286866,06:16:27,06:26:32,Rain Showers
1231,2024-11-17,14.830862,120.288635,14.835975,120.284011,06:01:41,06:06:04,Cloudy
1232,2024-01-24,14.797669,120.27201,14.842794,120.281615,12:41:11,13:08:28,Clear
1233,2024-07-06,14.829031,120.280402,14.820724,120.275802,19:13:46,19:22:15,Rain
1234,2024-12-08,14.817816,120.280935,14.789479,120.282531,14:28:00,14:43:05,Heavy Rain
1235,2024-11-14,14.839581,120.284032,14.805302,120.32291,14:54:34,15:16:13,Cloudy
1236,2024-01-19,14.805815,120.323009,14.819103,120.284026,19:19:32,19:38:09,Light Rain
1237,2024-03-18,14.828192,120.294832,14.82435,120.283396,18:53:16,19:01:36,Partly Cloudy
1238,2024-11-09,14.824146,120.280065,14.838251,120.283315,08:05:33,08:16:00,Fog
1239,2024-10-27,14.816331,120.283579,14.841813,120.286082,16:01:25,16:15:59,Partly Cloudy
1240,2024-12-02,14.843674,120.286344,14.841323,120.287488,09:51:46,09:56:24,Mostly Clear
1241,2024-02-21,14.842806,120.287272,14.873525,120.235239,21:55:32,22:16:25,Drizzle
1242,2024-01-26,14.764762,120.292734,14.835794,120.282487,17:00:13,17:48:56,Light Drizzle
1243,2024-07-17,14.828315,120.285392,14.792007,120.294389,10:48:22,11:02:49,Rain
1244,2024-06-17,14.822585,120.301835,14.832933,120.285624,05:40:07,05:51:21,Rain
1245,2024-08-15,14.82893,120.287394,14.821659,120.298285,06:49:29,06:57:20,Partly Cloudy
1246,2024-11-01,14.823952,120.279229,14.8775,120.235244,20:40:24,21:10:43,Heavy Rain
1247,2024-01-04,14.827048,120.279957,14.820409,120.283525,06:43:46,06:50:11,Light Rain
1248,2024-03-24,14.838657,120.283891,14.881458,120.236162,09:25:37,09:47:34,Cloudy
1249,2024-12-15,14.828701,120.284785,14.834956,120.282561,09:27:39,09:32:52,Partly Cloudy
1250,2024-07-27,14.836341,120.283576,14.8359,120.28773,10:24:04,10:28:13,Mostly Clear
1251,2024-04-18,14.820593,120.276166,14.827676,120.281917,22:07:39,22:12:27,Mostly Clear
1252,2024-02-08,14.839328,120.284119,14.839628,120.284399,13:54:14,13:57:32,Mostly Clear
1253,2024-05-05,14.839907,120.282786,14.841306,120.286886,19:55:21,19:59:36,Partly Cloudy
1254,2024-08-05,14.823825,120.278305,14.887838,120.237851,09:20:30,09:49:51,Rain
1255,2024-03-09,14.820123,120.276047,14.820815,120.283628,08:31:32,08:38:39,Mostly Clear
1256,2024-07-08,14.836202,120.286613,14.839054,120.284307,14:49:29,14:53:05,Partly Cloudy
1257,2024-11-29,14.827691,120.281875,14.84149,120.286811,17:30:42,17:39:09,Cloudy
1258,2024-04-02,14.828863,120.281663,14.789562,120.282009,06:21:16,06:44:15,Partly Cloudy
1259,2024-07-12,14.841663,120.286817,14.823346,120.289159,10:30:04,10:38:06,Mostly Clear
1260,2024-09-27,14.830022,120.298448,14.824369,120.283409,18:38:03,18:46:54,Partly Cloudy
1261,2024-06-26,14.837493,120.268196,14.841928,120.286853,21:33:53,21:44:21,Light Rain
1262,2024-06-09,14.819965,120.283934,14.819404,120.27925,18:26:28,18:31:14,Partly Cloudy
1263,2024-04-02,14.80599,120.322743,14.823153,120.30199,19:53:08,20:06:56,Partly Cloudy
1264,2024-09-08,14.826731,120.280233,14.81802,120.281293,07:10:39,07:16:27,Rain
1265,2024-04-01,14.826534,120.283465,14.823096,120.287425,19:26:36,19:33:05,Light Drizzle
1266,2024-01-10,14.877333,120.233035,14.823176,120.287425,09:25:59,10:04:19,Mostly Clear
1267,2024-05-09,14.805513,120.322969,14.841586,120.286508,14:36:14,14:56:09,Light Rain
1268,2024-01-17,14.840399,120.286005,14.842409,120.287572,13:16:03,13:18:32,Mostly Clear
1269,2024-03-21,14.840992,120.286562,14.829277,120.287769,15:11:34,15:17:55,Clear
1270,2024-08-08,14.830802,120.288828,14.828933,120.287967,15:25:41,15:29:35,Light Drizzle
1271,2024-01-12,14.839103,120.284499,14.83685,120.278418,08:27:19,08:32:40,Clear
1272,2024-01-24,14.822794,120.283476,14.826577,120.283187,18:49:52,18:53:59,Clear
1273,2024-03-26,14.821171,120.284513,14.789813,120.28233,06:51:23,07:05:19,Mostly Clear
1274,2024-09-15,14.828979,120.280204,14.772388,120.258035,16:18:44,16:38:24,Mostly Clear
1275,2024-10-02,14.824953,120.277442,14.836379,120.27781,19:34:41,19:43:21,Light Drizzle
1276,2024-03-09,14.828447,120.286523,14.815555,120.283366,09:09:15,09:17:22,Cloudy
1277,2024-05-17,14.824353,120.279294,14.772373,120.258574,20:13:57,20:45:53,Partly Cloudy
1278,2024-03-06,14.840281,120.286463,14.805412,120.323317,12:30:20,12:58:13,Clear
1279,2024-04-27,14.81562,120.316728,14.822208,120.298623,17:42:47,17:56:40,Clear
1280,2024-03-12,14.817798,120.281292,14.826309,120.287572,18:15:42,18:21:11,Clear
1281,2024-10-06,14.815663,120.282644,14.818945,120.279073,19:51:43,19:56:54,Partly Cloudy
1282,2024-04-16,14.874068,120.23576,14.83854,120.283395,10:37:37,11:00:57,Mostly Clear
1283,2024-01-30,14.828837,120.280391,14.837571,120.278608,13:40:32,13:46:10,Mostly Clear
1284,2024-07-26,14.824663,120.276726,14.775701,120.308516,05:47:32,06:11:16,Cloudy
1285,2024-10-26,14.82838,120.294059,14.819887,120.276176,17:11:55,17:24:48,Light Rain
1286,2024-04-02,14.820045,120.284337,14.834929,120.281833,09:54:10,10:02:16,Mostly Clear
1287,2024-12-21,14.797536,120.271732,14.851778,120.256709,07:00:16,07:40:16,Clear
1288,2024-02-13,14.843613,120.286044,14.818037,120.28361,06:34:39,06:55:49,Partly Cloudy
1289,2024-06-13,14.85152,120.256445,14.819004,120.278616,08:47:26,09:08:28,Partly Cloudy
1290,2024-02-16,14.877504,120.232751,14.836274,120.283342,06:54:14,07:44:21,Mostly Clear
1291,2024-05-27,14.819495,120.284475,14.765079,120.253181,18:11:29,18:53:44,Clear
1292,2024-05-22,14.805877,120.322783,14.840253,120.285444,09:30:20,09:50:39,Partly Cloudy
1293,2024-01-22,14.839576,120.284159,14.825063,120.277507,12:35:14,12:43:23,Cloudy
1294,2024-10-20,14.820743,120.283903,14.839704,120.285046,17:10:22,17:26:04,Partly Cloudy
1295,2024-11-30,14.842601,120.287549,14.775978,120.308052,19:21:14,20:04:22,Light Drizzle
1296,2024-04-22,14.826905,120.287777,14.877948,120.23495,08:27:03,09:07:59,Mostly Clear
1297,2024-08-19,14.823369,120.279231,14.819898,120.284361,13:56:26,14:01:20,Clear
1298,2024-12-03,14.835498,120.286816,14.825206,120.280846,19:23:52,19:32:12,Partly Cloudy
1299,2024-10-14,14.83834,120.28307,14.826786,120.282878,06:23:26,06:33:44,Partly Cloudy
1300,2024-07-26,14.826,120.272838,14.848769,120.315163,17:35:59,18:00:15,Partly Cloudy
1301,2024-09-14,14.815729,120.28299,14.828896,120.282338,21:38:51,21:45:47,Rain
1302,2024-09-03,14.856767,120.290007,14.829091,120.28697,05:47:54,05:58:31,Clear
1303,2024-11-27,14.818669,120.284349,14.820615,120.275868,14:48:44,14:54:06,Light Rain
1304,2024-10-22,14.826572,120.282668,14.843499,120.28566,21:57:56,22:06:11,Light Drizzle
1305,2024-03-22,14.819541,120.284329,14.83847,120.285496,18:44:20,18:59:33,Clear
1306,2024-01-16,14.820459,120.28454,14.839414,120.28459,19:43:42,19:56:39,Mostly Clear
1307,2024-07-13,14.840854,120.287468,14.8201,120.285026,07:52:34,08:07:36,Dense Drizzle
1308,2024-12-21,14.824294,120.280338,14.825208,120.283058,22:04:29,22:07:19,Clear
1309,2024-11-26,14.85642,120.289325,14.868001,120.29225,17:06:24,17:11:41,Clear
1310,2024-11-02,14.839203,120.284727,14.822456,120.282861,14:40:19,14:46:53,Mostly Clear
1311,2024-03-17,14.817582,120.282001,14.78977,120.282022,18:35:11,18:50:11,Partly Cloudy
1312,2024-11-24,14.822338,120.301828,14.820668,120.276146,21:17:05,21:26:53,Cloudy
1313,2024-07-19,14.776373,120.307073,14.820048,120.276844,19:08:53,19:50:29,Cloudy
1314,2024-11-29,14.815496,120.31596,14.836381,120.283209,08:43:52,09:02:53,Light Drizzle
1315,2024-03-20,14.836255,120.283657,14.821782,120.273107,15:23:15,15:31:21,Mostly Clear
1316,2024-03-08,14.856946,120.289819,14.789681,120.282193,12:15:24,12:50:38,Partly Cloudy
1317,2024-08-13,14.828243,120.286127,14.819935,120.278436,12:43:01,12:49:52,Cloudy
1318,2024-09-12,14.876668,120.233443,14.836105,120.289861,08:25:26,09:16:50,Partly Cloudy
1319,2024-09-05,14.841347,120.286985,14.851552,120.256418,21:57:11,22:09:13,Cloudy
1320,2024-02-07,14.828658,120.287762,14.79838,120.271463,20:37:26,20:57:46,Partly Cloudy
1321,2024-10-07,14.815597,120.283544,14.836405,120.286386,08:47:30,09:01:18,Rain Showers
1322,2024-05-08,14.877298,120.233586,14.827024,120.273202,11:06:20,11:43:25,Clear
1323,2024-01-26,14.834819,120.287398,14.840998,120.287004,21:44:29,21:49:28,Rime Fog
1324,2024-10-15,14.877494,120.235044,14.838102,120.283188,06:13:33,06:43:39,Light Rain
1325,2024-12-23,14.838177,120.286216,14.822846,120.28746,18:39:45,18:48:01,Light Drizzle
1326,2024-07-24,14.805936,120.322736,14.772142,120.258036,19:58:52,20:44:14,Rime Fog
1327,2024-10-19,14.817905,120.282089,14.836201,120.283268,19:58:46,20:13:06,Drizzle
1328,2024-06-10,14.878225,120.235462,14.824136,120.279948,09:00:03,09:25:41,Heavy Rain Showers
1329,2024-03-16,14.81876,120.278376,14.825018,120.280582,20:47:53,20:52:35,Fog
1330,2024-06-07,14.877621,120.234801,14.821328,120.284346,08:38:00,09:09:10,Light Rain
1331,2024-02-06,14.828379,120.285425,14.805657,120.321992,21:02:58,21:19:26,Clear
1332,2024-07-15,14.820448,120.275922,14.82505,120.277037,08:52:04,08:57:16,Dense Drizzle
1333,2024-05-07,14.839061,120.284302,14.877763,120.23509,09:58:25,10:36:52,Light Drizzle
1334,2024-03-01,14.820488,120.275832,14.820187,120.275815,17:38:59,17:42:43,Drizzle
1335,2024-10-05,14.82389,120.289489,14.836267,120.283187,18:40:44,18:52:24,Rain
1336,2024-05-01,14.82883,120.287195,14.819616,120.284203,06:03:59,06:12:52,Mostly Clear
1337,2024-01-22,14.847846,120.253859,14.776101,120.308089,08:45:07,09:21:49,Mostly Clear
1338,2024-02-19,14.849141,120.315465,14.840337,120.283664,07:35:03,07:54:35,Clear
1339,2024-08-28,14.837081,120.278835,14.836814,120.277262,15:30:17,15:32:38,Drizzle
1340,2024-04-10,14.836047,120.287342,14.839454,120.285089,18:24:47,18:28:21,Cloudy
1341,2024-07-11,14.841351,120.286188,14.843033,120.28753,13:14:00,13:16:40,Cloudy
1342,2024-07-24,14.843299,120.287395,14.836336,120.283212,17:25:15,17:33:35,Mostly Clear
1343,2024-04-20,14.824041,120.279599,14.851434,120.255697,17:03:51,17:26:57,Clear
1344,2024-02-27,14.838993,120.283671,14.852064,120.262809,18:02:03,18:21:19,Light Rain
1345,2024-01-23,14.842885,120.287652,14.851557,120.255809,19:18:44,19:41:48,Fog
1346,2024-06-18,14.843345,120.286434,14.843179,120.287667,06:38:50,06:41:41,Cloudy
1347,2024-08-17,14.842992,120.281813,14.824732,120.283037,08:09:48,08:25:53,Dense Drizzle
1348,2024-11-21,14.817556,120.284418,14.839724,120.284143,14:31:51,14:44:31,Partly Cloudy
1349,2024-08-14,14.833557,120.281848,14.835113,120.281925,07:16:46,07:20:44,Rain Showers
1350,2024-11-22,14.816024,120.283172,14.823927,120.279376,08:59:19,09:06:31,Light Drizzle
1351,2024-01-04,14.828914,120.281169,14.817762,120.284017,17:15:47,17:26:24,Clear
1352,2024-03-14,14.833121,120.283001,14.828161,120.285565,20:44:30,20:47:41,Clear
1353,2024-03-24,14.841507,120.287267,14.824039,120.300312,15:24:39,15:37:17,Mostly Clear
1354,2024-03-13,14.830617,120.274503,14.836553,120.290415,06:01:36,06:09:02,Partly Cloudy
1355,2024-03-17,14.776286,120.307677,14.820046,120.284386,05:51:43,06:23:18,Mostly Clear
1356,2024-10-18,14.821994,120.273955,14.827529,120.282016,20:04:12,20:08:43,Light Rain
1357,2024-11-16,14.87772,120.235885,14.835686,120.286906,10:58:08,11:37:08,Rain Showers
1358,2024-09-01,14.836288,120.290702,14.887565,120.237428,17:13:35,17:54:01,Light Rain
1359,2024-01-28,14.835863,120.28674,14.829234,120.299264,17:43:41,17:55:43,Clear
1360,2024-07-26,14.851922,120.262861,14.820009,120.284473,18:40:54,19:01:17,Rain Showers
1361,2024-10-27,14.828031,120.294132,14.764717,120.293132,20:43:31,21:07:27,Light Drizzle
1362,2024-11-13,14.877007,120.231801,14.823433,120.289785,13:00:55,13:41:08,Thunderstorm
1363,2024-05-11,14.840297,120.285975,14.821505,120.273777,09:08:06,09:22:42,Partly Cloudy
1364,2024-06-22,14.828654,120.286122,14.82036,120.283305,08:04:11,08:11:05,Heavy Rain
1365,2024-11-22,14.829633,120.287863,14.842589,120.288046,07:47:32,07:57:07,Rain
1366,2024-02-04,14.835033,120.288457,14.836316,120.277784,08:04:46,08:15:29,Mostly Clear
1367,2024-12-17,14.824328,120.27972,14.83957,120.284164,07:12:56,07:25:54,Mostly Clear
1368,2024-03-08,14.827648,120.285441,14.827908,120.281768,07:57:20,08:00:44,Light Rain
